case_id,source_language,source_path,source_hash,source_bytes,classification,parser_forms,semantic_features,relation_patterns,dependency_features,phase_features,preserved_source_forms
35a51be97676009b5eaeb5f83fb8d06351fee83edb4fdc5ca07a220728e060a6,python,test/corpus/pattern_matching.txt,25d9a5ae53a24d97313857ad8ffc1b7fa9ef5cc54645b4965b858bfca0306f1a,460,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
ee62902259844a159cc8bdb429907dd0517e8c426843539d8a414bf8e699a1d9,python,test/corpus/pattern_matching.txt,6bc245383e698e2e3d64bdb9895631965c66dbf1e34bd0b5f98e7d41225d77cb,95,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
2ddf903c73c945c1a766f930871daae7a68ccea58ed3878f76da88efe74abc91,python,test/corpus/pattern_matching.txt,675685fbc2119ce16c6a86082eff168245acfe5ef563c5b8c5b39619530b5d8a,364,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
a2883e2314e9b4b1b98d2c771c73a3545c634592558b2380fbb08c4d61a8e23c,python,test/corpus/pattern_matching.txt,535d3f6726103bf365c73de51d9fdc541d21afb968051092be06170a58afb75a,72,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
a7dedaf1bf2bf78277dbdac084958c69ff91378960a7c1f9b34911716db4c9b0,python,test/corpus/pattern_matching.txt,8607940797d400a7c09f23479ef75e04ed2d5b33ea6f34521526f06952c84ad6,170,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
694c3b5f203fc75d99fce8113fe6536d75c51d8abfe9531fa75f80bebd4ddc27,python,test/corpus/pattern_matching.txt,6c30511cfa717db258f9580887bf23d09a8ceed9d114042a4351f11774d1b124,3789,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
19c096cf69781a3fde534e5b2f06db30e9eef7261fe07e8d60d7ff5f9132e90b,python,test/corpus/pattern_matching.txt,6d547b0ae0be34b46a3e9fe24ff5b9ab9758f1672b5c5c1ed563debe6d92b810,394,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
6dec37f660a2be08bda6d24d5d5728e3407f254fa2d35f8dc087de18c5299636,python,test/corpus/pattern_matching.txt,8c03c5fa360a1082fb08216446bf5a37932f6ffa6c59fd384ec62f77b0ae095a,544,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
b990fbb19b29809bc91d55b983c6f2590d12884ca3a11379536201f0670e0773,python,test/corpus/pattern_matching.txt,cafac105ac0ab34c612065f48157ac1e6affbcef6d02e1670b6b9ebe9749422b,190,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
9fb3b005ff31ae9de0d9b1909f88e7232b102b02fb763d6c334e2e5daf7ee806,python,test/corpus/pattern_matching.txt,048cf6ca44b57e8f0cc89e35f9fab76863ac59cecdbcf45b9d91176d503fbd90,43,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
ffece1934cf3808101585384e34edbacb0d121d35c08e77570be97a96850405b,python,test/corpus/statements.txt,6dc050f83ab0244296749bb1284ae6f12708c4b0f894e6844e6433989733abf5,40,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
41409c8a7683973c12c3ae36dd678ea252888188716c9da91f0ae0d5de286343,python,test/corpus/statements.txt,f68c38d7453ca372caf7c5e67201665a858777bb2e4836b3e24b785f49bad3bb,138,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
3236ea6038c9145267f3aae752befb61eb5eb7ca2d3f50607033bc83767b0c3a,python,test/corpus/statements.txt,1ef5ba57079566a9ed020823e88a6f9220698b1dd2b353d895fb2ca51471460d,575,VALID_SOURCE,_compound_statement;_simple_statement;aliased_import;argument_list;as_pattern;assert_statement;assignment;attribute;augmented_assignment;await;binary_operator;block;boolean_operator;break_statement;call;case_clause;case_pattern;chevron;class_definition;class_pattern;comment;comparison_operator;complex_pattern;concatenated_string;conditional_expression;constrained_type;continue_statement;decorated_definition;decorator;default_parameter;delete_statement;dict_pattern;dictionary;dictionary_comprehension;dictionary_splat;dictionary_splat_pattern;dotted_name;elif_clause;ellipsis;else_clause;escape_interpolation;escape_sequence;except_clause;exec_statement;expression;expression_list;expression_statement;false;finally_clause;float;for_in_clause;for_statement;format_expression;format_specifier;function_definition;future_import_statement;generator_expression;generic_type;global_statement;identifier;if_clause;if_statement;import_from_statement;import_prefix;import_statement;integer;interpolation;keyword_argument;keyword_pattern;keyword_separator;lambda;lambda_parameters;line_continuation;list;list_comprehension;list_pattern;list_splat;list_splat_pattern;match_statement;member_type;module;named_expression;none;nonlocal_statement;not_operator;pair;parameter;parameters;parenthesized_expression;parenthesized_list_splat;pass_statement;pattern;pattern_list;positional_separator;primary_expression;print_statement;raise_statement;relative_import;return_statement;set;set_comprehension;slice;splat_pattern;splat_type;string;string_content;string_end;string_start;subscript;true;try_statement;tuple;tuple_expression;tuple_pattern;type;type_alias_statement;type_conversion;type_parameter;typed_default_parameter;typed_parameter;unary_operator;union_pattern;union_type;while_statement;wildcard_import;with_clause;with_item;with_statement;yield,,,,,_compound_statement;_simple_statement;as_pattern;assert_statement;await;chevron;comment;complex_pattern;decorated_definition;decorator;delete_statement;dict_pattern;ellipsis;escape_interpolation;escape_sequence;exec_statement;expression;expression_statement;generator_expression;global_statement;interpolation;keyword_pattern;keyword_separator;line_continuation;none;nonlocal_statement;pair;parenthesized_expression;pass_statement;pattern;positional_separator;primary_expression;print_statement;raise_statement;splat_pattern;try_statement;union_pattern;with_item;with_statement
