case_id,source_language,source_path,source_hash,source_bytes,classification,parser_forms,semantic_features,relation_patterns,dependency_features,phase_features,preserved_source_forms
99cb7fc99d3c16dad36f396b2395fdf6470f0793a26bdf8e8c7e039be15d5c05,c,test/corpus/expressions.txt,e5c718e4a5424c473bad47b2723c5ce31165321910ca7929627504d1b8ec4084,33,VALID_SOURCE,_abstract_declarator;_declarator;_field_declarator;_type_declarator;abstract_array_declarator;abstract_function_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignas_qualifier;alignof_expression;argument_list;array_declarator;assignment_expression;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_statement;binary_expression;bitfield_clause;break_statement;call_expression;case_statement;cast_expression;char_literal;character;comma_expression;comment;compound_literal_expression;compound_statement;concatenated_string;conditional_expression;continue_statement;declaration;declaration_list;do_statement;else_clause;enum_specifier;enumerator;enumerator_list;escape_sequence;expression;expression_statement;extension_expression;false;field_declaration;field_declaration_list;field_designator;field_expression;field_identifier;for_statement;function_declarator;function_definition;generic_expression;gnu_asm_clobber_list;gnu_asm_expression;gnu_asm_goto_list;gnu_asm_input_operand;gnu_asm_input_operand_list;gnu_asm_output_operand;gnu_asm_output_operand_list;gnu_asm_qualifier;goto_statement;identifier;if_statement;init_declarator;initializer_list;initializer_pair;labeled_statement;linkage_specification;macro_type_specifier;ms_based_modifier;ms_call_modifier;ms_declspec_modifier;ms_pointer_modifier;ms_restrict_modifier;ms_signed_ptr_modifier;ms_unaligned_ptr_modifier;ms_unsigned_ptr_modifier;null;number_literal;offsetof_expression;parameter_declaration;parameter_list;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_call;preproc_def;preproc_defined;preproc_directive;preproc_elif;preproc_elifdef;preproc_else;preproc_function_def;preproc_if;preproc_ifdef;preproc_include;preproc_params;primitive_type;return_statement;seh_except_clause;seh_finally_clause;seh_leave_statement;seh_try_statement;sized_type_specifier;sizeof_expression;statement;statement_identifier;storage_class_specifier;string_content;string_literal;struct_specifier;subscript_designator;subscript_expression;subscript_range_designator;switch_statement;system_lib_string;translation_unit;true;type_definition;type_descriptor;type_identifier;type_qualifier;type_specifier;unary_expression;union_specifier;update_expression;variadic_parameter;while_statement,,,,,_abstract_declarator;_declarator;_field_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignof_expression;comma_expression;comment;compound_statement;do_statement;escape_sequence;expression;expression_statement;extension_expression;field_designator;field_expression;gnu_asm_expression;gnu_asm_input_operand;gnu_asm_output_operand;goto_statement;init_declarator;initializer_pair;labeled_statement;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_def;preproc_defined;preproc_directive;preproc_else;preproc_params;seh_leave_statement;seh_try_statement;sizeof_expression;statement;update_expression
c592588bfcd57cfca9661296d6a10e2ce43295035ba6b60edf2f6bdf00d6c036,c,test/corpus/expressions.txt,41b805ea7ac014e23556e98bb374702a08344268f92489a02f0880849394a1e4,1,VALID_SOURCE,_abstract_declarator;_declarator;_field_declarator;_type_declarator;abstract_array_declarator;abstract_function_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignas_qualifier;alignof_expression;argument_list;array_declarator;assignment_expression;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_statement;binary_expression;bitfield_clause;break_statement;call_expression;case_statement;cast_expression;char_literal;character;comma_expression;comment;compound_literal_expression;compound_statement;concatenated_string;conditional_expression;continue_statement;declaration;declaration_list;do_statement;else_clause;enum_specifier;enumerator;enumerator_list;escape_sequence;expression;expression_statement;extension_expression;false;field_declaration;field_declaration_list;field_designator;field_expression;field_identifier;for_statement;function_declarator;function_definition;generic_expression;gnu_asm_clobber_list;gnu_asm_expression;gnu_asm_goto_list;gnu_asm_input_operand;gnu_asm_input_operand_list;gnu_asm_output_operand;gnu_asm_output_operand_list;gnu_asm_qualifier;goto_statement;identifier;if_statement;init_declarator;initializer_list;initializer_pair;labeled_statement;linkage_specification;macro_type_specifier;ms_based_modifier;ms_call_modifier;ms_declspec_modifier;ms_pointer_modifier;ms_restrict_modifier;ms_signed_ptr_modifier;ms_unaligned_ptr_modifier;ms_unsigned_ptr_modifier;null;number_literal;offsetof_expression;parameter_declaration;parameter_list;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_call;preproc_def;preproc_defined;preproc_directive;preproc_elif;preproc_elifdef;preproc_else;preproc_function_def;preproc_if;preproc_ifdef;preproc_include;preproc_params;primitive_type;return_statement;seh_except_clause;seh_finally_clause;seh_leave_statement;seh_try_statement;sized_type_specifier;sizeof_expression;statement;statement_identifier;storage_class_specifier;string_content;string_literal;struct_specifier;subscript_designator;subscript_expression;subscript_range_designator;switch_statement;system_lib_string;translation_unit;true;type_definition;type_descriptor;type_identifier;type_qualifier;type_specifier;unary_expression;union_specifier;update_expression;variadic_parameter;while_statement,,,,,_abstract_declarator;_declarator;_field_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignof_expression;comma_expression;comment;compound_statement;do_statement;escape_sequence;expression;expression_statement;extension_expression;field_designator;field_expression;gnu_asm_expression;gnu_asm_input_operand;gnu_asm_output_operand;goto_statement;init_declarator;initializer_pair;labeled_statement;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_def;preproc_defined;preproc_directive;preproc_else;preproc_params;seh_leave_statement;seh_try_statement;sizeof_expression;statement;update_expression
e36517bf463330920bcb4a12ef2d6a4e8b56670a8b35211a4d70cecbdc6e27d3,c,test/corpus/expressions.txt,adf930933d96cc49ac17984af6d0b934d37db486499916398722eec70fd115d6,23,VALID_SOURCE,_abstract_declarator;_declarator;_field_declarator;_type_declarator;abstract_array_declarator;abstract_function_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignas_qualifier;alignof_expression;argument_list;array_declarator;assignment_expression;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_statement;binary_expression;bitfield_clause;break_statement;call_expression;case_statement;cast_expression;char_literal;character;comma_expression;comment;compound_literal_expression;compound_statement;concatenated_string;conditional_expression;continue_statement;declaration;declaration_list;do_statement;else_clause;enum_specifier;enumerator;enumerator_list;escape_sequence;expression;expression_statement;extension_expression;false;field_declaration;field_declaration_list;field_designator;field_expression;field_identifier;for_statement;function_declarator;function_definition;generic_expression;gnu_asm_clobber_list;gnu_asm_expression;gnu_asm_goto_list;gnu_asm_input_operand;gnu_asm_input_operand_list;gnu_asm_output_operand;gnu_asm_output_operand_list;gnu_asm_qualifier;goto_statement;identifier;if_statement;init_declarator;initializer_list;initializer_pair;labeled_statement;linkage_specification;macro_type_specifier;ms_based_modifier;ms_call_modifier;ms_declspec_modifier;ms_pointer_modifier;ms_restrict_modifier;ms_signed_ptr_modifier;ms_unaligned_ptr_modifier;ms_unsigned_ptr_modifier;null;number_literal;offsetof_expression;parameter_declaration;parameter_list;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_call;preproc_def;preproc_defined;preproc_directive;preproc_elif;preproc_elifdef;preproc_else;preproc_function_def;preproc_if;preproc_ifdef;preproc_include;preproc_params;primitive_type;return_statement;seh_except_clause;seh_finally_clause;seh_leave_statement;seh_try_statement;sized_type_specifier;sizeof_expression;statement;statement_identifier;storage_class_specifier;string_content;string_literal;struct_specifier;subscript_designator;subscript_expression;subscript_range_designator;switch_statement;system_lib_string;translation_unit;true;type_definition;type_descriptor;type_identifier;type_qualifier;type_specifier;unary_expression;union_specifier;update_expression;variadic_parameter;while_statement,,,,,_abstract_declarator;_declarator;_field_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignof_expression;comma_expression;comment;compound_statement;do_statement;escape_sequence;expression;expression_statement;extension_expression;field_designator;field_expression;gnu_asm_expression;gnu_asm_input_operand;gnu_asm_output_operand;goto_statement;init_declarator;initializer_pair;labeled_statement;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_def;preproc_defined;preproc_directive;preproc_else;preproc_params;seh_leave_statement;seh_try_statement;sizeof_expression;statement;update_expression
27a2e842447f7aacd21ce26bc361ea85d0a6a9bba34a1c7d1ea8f9c8bd89a5c5,c,test/corpus/microsoft.txt,f7af4f711b3d211df01e17556ec1137af28d33e018d9001dc6678a218831ef74,72,VALID_SOURCE,_abstract_declarator;_declarator;_field_declarator;_type_declarator;abstract_array_declarator;abstract_function_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignas_qualifier;alignof_expression;argument_list;array_declarator;assignment_expression;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_statement;binary_expression;bitfield_clause;break_statement;call_expression;case_statement;cast_expression;char_literal;character;comma_expression;comment;compound_literal_expression;compound_statement;concatenated_string;conditional_expression;continue_statement;declaration;declaration_list;do_statement;else_clause;enum_specifier;enumerator;enumerator_list;escape_sequence;expression;expression_statement;extension_expression;false;field_declaration;field_declaration_list;field_designator;field_expression;field_identifier;for_statement;function_declarator;function_definition;generic_expression;gnu_asm_clobber_list;gnu_asm_expression;gnu_asm_goto_list;gnu_asm_input_operand;gnu_asm_input_operand_list;gnu_asm_output_operand;gnu_asm_output_operand_list;gnu_asm_qualifier;goto_statement;identifier;if_statement;init_declarator;initializer_list;initializer_pair;labeled_statement;linkage_specification;macro_type_specifier;ms_based_modifier;ms_call_modifier;ms_declspec_modifier;ms_pointer_modifier;ms_restrict_modifier;ms_signed_ptr_modifier;ms_unaligned_ptr_modifier;ms_unsigned_ptr_modifier;null;number_literal;offsetof_expression;parameter_declaration;parameter_list;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_call;preproc_def;preproc_defined;preproc_directive;preproc_elif;preproc_elifdef;preproc_else;preproc_function_def;preproc_if;preproc_ifdef;preproc_include;preproc_params;primitive_type;return_statement;seh_except_clause;seh_finally_clause;seh_leave_statement;seh_try_statement;sized_type_specifier;sizeof_expression;statement;statement_identifier;storage_class_specifier;string_content;string_literal;struct_specifier;subscript_designator;subscript_expression;subscript_range_designator;switch_statement;system_lib_string;translation_unit;true;type_definition;type_descriptor;type_identifier;type_qualifier;type_specifier;unary_expression;union_specifier;update_expression;variadic_parameter;while_statement,,,,,_abstract_declarator;_declarator;_field_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignof_expression;comma_expression;comment;compound_statement;do_statement;escape_sequence;expression;expression_statement;extension_expression;field_designator;field_expression;gnu_asm_expression;gnu_asm_input_operand;gnu_asm_output_operand;goto_statement;init_declarator;initializer_pair;labeled_statement;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_def;preproc_defined;preproc_directive;preproc_else;preproc_params;seh_leave_statement;seh_try_statement;sizeof_expression;statement;update_expression
dfcd09d364f656f3f1f4193b081bb705bb439475878726e8d16212428f3f1c24,c,test/corpus/microsoft.txt,ee97945b163d0120f100bfc89e0a38b71286b9c77909806f41c2601ae0068409,337,VALID_SOURCE,_abstract_declarator;_declarator;_field_declarator;_type_declarator;abstract_array_declarator;abstract_function_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignas_qualifier;alignof_expression;argument_list;array_declarator;assignment_expression;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_statement;binary_expression;bitfield_clause;break_statement;call_expression;case_statement;cast_expression;char_literal;character;comma_expression;comment;compound_literal_expression;compound_statement;concatenated_string;conditional_expression;continue_statement;declaration;declaration_list;do_statement;else_clause;enum_specifier;enumerator;enumerator_list;escape_sequence;expression;expression_statement;extension_expression;false;field_declaration;field_declaration_list;field_designator;field_expression;field_identifier;for_statement;function_declarator;function_definition;generic_expression;gnu_asm_clobber_list;gnu_asm_expression;gnu_asm_goto_list;gnu_asm_input_operand;gnu_asm_input_operand_list;gnu_asm_output_operand;gnu_asm_output_operand_list;gnu_asm_qualifier;goto_statement;identifier;if_statement;init_declarator;initializer_list;initializer_pair;labeled_statement;linkage_specification;macro_type_specifier;ms_based_modifier;ms_call_modifier;ms_declspec_modifier;ms_pointer_modifier;ms_restrict_modifier;ms_signed_ptr_modifier;ms_unaligned_ptr_modifier;ms_unsigned_ptr_modifier;null;number_literal;offsetof_expression;parameter_declaration;parameter_list;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_call;preproc_def;preproc_defined;preproc_directive;preproc_elif;preproc_elifdef;preproc_else;preproc_function_def;preproc_if;preproc_ifdef;preproc_include;preproc_params;primitive_type;return_statement;seh_except_clause;seh_finally_clause;seh_leave_statement;seh_try_statement;sized_type_specifier;sizeof_expression;statement;statement_identifier;storage_class_specifier;string_content;string_literal;struct_specifier;subscript_designator;subscript_expression;subscript_range_designator;switch_statement;system_lib_string;translation_unit;true;type_definition;type_descriptor;type_identifier;type_qualifier;type_specifier;unary_expression;union_specifier;update_expression;variadic_parameter;while_statement,,,,,_abstract_declarator;_declarator;_field_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignof_expression;comma_expression;comment;compound_statement;do_statement;escape_sequence;expression;expression_statement;extension_expression;field_designator;field_expression;gnu_asm_expression;gnu_asm_input_operand;gnu_asm_output_operand;goto_statement;init_declarator;initializer_pair;labeled_statement;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_def;preproc_defined;preproc_directive;preproc_else;preproc_params;seh_leave_statement;seh_try_statement;sizeof_expression;statement;update_expression
0366fcb7a37d698813e3b829fd133b32da5975d824d78e5665c3a2803a705d74,c,test/corpus/microsoft.txt,bbcbd357a46f8a425f2402869d7e57c7ae39c2fbe091fdb72b57b59a88f9fadf,207,VALID_SOURCE,_abstract_declarator;_declarator;_field_declarator;_type_declarator;abstract_array_declarator;abstract_function_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignas_qualifier;alignof_expression;argument_list;array_declarator;assignment_expression;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_statement;binary_expression;bitfield_clause;break_statement;call_expression;case_statement;cast_expression;char_literal;character;comma_expression;comment;compound_literal_expression;compound_statement;concatenated_string;conditional_expression;continue_statement;declaration;declaration_list;do_statement;else_clause;enum_specifier;enumerator;enumerator_list;escape_sequence;expression;expression_statement;extension_expression;false;field_declaration;field_declaration_list;field_designator;field_expression;field_identifier;for_statement;function_declarator;function_definition;generic_expression;gnu_asm_clobber_list;gnu_asm_expression;gnu_asm_goto_list;gnu_asm_input_operand;gnu_asm_input_operand_list;gnu_asm_output_operand;gnu_asm_output_operand_list;gnu_asm_qualifier;goto_statement;identifier;if_statement;init_declarator;initializer_list;initializer_pair;labeled_statement;linkage_specification;macro_type_specifier;ms_based_modifier;ms_call_modifier;ms_declspec_modifier;ms_pointer_modifier;ms_restrict_modifier;ms_signed_ptr_modifier;ms_unaligned_ptr_modifier;ms_unsigned_ptr_modifier;null;number_literal;offsetof_expression;parameter_declaration;parameter_list;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_call;preproc_def;preproc_defined;preproc_directive;preproc_elif;preproc_elifdef;preproc_else;preproc_function_def;preproc_if;preproc_ifdef;preproc_include;preproc_params;primitive_type;return_statement;seh_except_clause;seh_finally_clause;seh_leave_statement;seh_try_statement;sized_type_specifier;sizeof_expression;statement;statement_identifier;storage_class_specifier;string_content;string_literal;struct_specifier;subscript_designator;subscript_expression;subscript_range_designator;switch_statement;system_lib_string;translation_unit;true;type_definition;type_descriptor;type_identifier;type_qualifier;type_specifier;unary_expression;union_specifier;update_expression;variadic_parameter;while_statement,,,,,_abstract_declarator;_declarator;_field_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignof_expression;comma_expression;comment;compound_statement;do_statement;escape_sequence;expression;expression_statement;extension_expression;field_designator;field_expression;gnu_asm_expression;gnu_asm_input_operand;gnu_asm_output_operand;goto_statement;init_declarator;initializer_pair;labeled_statement;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_def;preproc_defined;preproc_directive;preproc_else;preproc_params;seh_leave_statement;seh_try_statement;sizeof_expression;statement;update_expression
81cf48262517d3efa637f96a96996b10b1de93494b9e05deb6d6bd937b91ba8f,c,test/corpus/microsoft.txt,54cf26d7cbeb8bf95c2bac36ad2503ee668d994c3bfd48b3eb977c4828c0a633,246,VALID_SOURCE,_abstract_declarator;_declarator;_field_declarator;_type_declarator;abstract_array_declarator;abstract_function_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignas_qualifier;alignof_expression;argument_list;array_declarator;assignment_expression;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_statement;binary_expression;bitfield_clause;break_statement;call_expression;case_statement;cast_expression;char_literal;character;comma_expression;comment;compound_literal_expression;compound_statement;concatenated_string;conditional_expression;continue_statement;declaration;declaration_list;do_statement;else_clause;enum_specifier;enumerator;enumerator_list;escape_sequence;expression;expression_statement;extension_expression;false;field_declaration;field_declaration_list;field_designator;field_expression;field_identifier;for_statement;function_declarator;function_definition;generic_expression;gnu_asm_clobber_list;gnu_asm_expression;gnu_asm_goto_list;gnu_asm_input_operand;gnu_asm_input_operand_list;gnu_asm_output_operand;gnu_asm_output_operand_list;gnu_asm_qualifier;goto_statement;identifier;if_statement;init_declarator;initializer_list;initializer_pair;labeled_statement;linkage_specification;macro_type_specifier;ms_based_modifier;ms_call_modifier;ms_declspec_modifier;ms_pointer_modifier;ms_restrict_modifier;ms_signed_ptr_modifier;ms_unaligned_ptr_modifier;ms_unsigned_ptr_modifier;null;number_literal;offsetof_expression;parameter_declaration;parameter_list;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_call;preproc_def;preproc_defined;preproc_directive;preproc_elif;preproc_elifdef;preproc_else;preproc_function_def;preproc_if;preproc_ifdef;preproc_include;preproc_params;primitive_type;return_statement;seh_except_clause;seh_finally_clause;seh_leave_statement;seh_try_statement;sized_type_specifier;sizeof_expression;statement;statement_identifier;storage_class_specifier;string_content;string_literal;struct_specifier;subscript_designator;subscript_expression;subscript_range_designator;switch_statement;system_lib_string;translation_unit;true;type_definition;type_descriptor;type_identifier;type_qualifier;type_specifier;unary_expression;union_specifier;update_expression;variadic_parameter;while_statement,,,,,_abstract_declarator;_declarator;_field_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignof_expression;comma_expression;comment;compound_statement;do_statement;escape_sequence;expression;expression_statement;extension_expression;field_designator;field_expression;gnu_asm_expression;gnu_asm_input_operand;gnu_asm_output_operand;goto_statement;init_declarator;initializer_pair;labeled_statement;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_def;preproc_defined;preproc_directive;preproc_else;preproc_params;seh_leave_statement;seh_try_statement;sizeof_expression;statement;update_expression
fd02e9b183289e1012fdcebd8d63ca007cf4c1142767e8b6144761a3d70157c1,c,test/corpus/preprocessor.txt,b97b1ac5575bd250b10ff1e5df82b525b029c65ccb6fe0446bbdd296ef7e0ba0,84,VALID_SOURCE,_abstract_declarator;_declarator;_field_declarator;_type_declarator;abstract_array_declarator;abstract_function_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignas_qualifier;alignof_expression;argument_list;array_declarator;assignment_expression;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_statement;binary_expression;bitfield_clause;break_statement;call_expression;case_statement;cast_expression;char_literal;character;comma_expression;comment;compound_literal_expression;compound_statement;concatenated_string;conditional_expression;continue_statement;declaration;declaration_list;do_statement;else_clause;enum_specifier;enumerator;enumerator_list;escape_sequence;expression;expression_statement;extension_expression;false;field_declaration;field_declaration_list;field_designator;field_expression;field_identifier;for_statement;function_declarator;function_definition;generic_expression;gnu_asm_clobber_list;gnu_asm_expression;gnu_asm_goto_list;gnu_asm_input_operand;gnu_asm_input_operand_list;gnu_asm_output_operand;gnu_asm_output_operand_list;gnu_asm_qualifier;goto_statement;identifier;if_statement;init_declarator;initializer_list;initializer_pair;labeled_statement;linkage_specification;macro_type_specifier;ms_based_modifier;ms_call_modifier;ms_declspec_modifier;ms_pointer_modifier;ms_restrict_modifier;ms_signed_ptr_modifier;ms_unaligned_ptr_modifier;ms_unsigned_ptr_modifier;null;number_literal;offsetof_expression;parameter_declaration;parameter_list;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_call;preproc_def;preproc_defined;preproc_directive;preproc_elif;preproc_elifdef;preproc_else;preproc_function_def;preproc_if;preproc_ifdef;preproc_include;preproc_params;primitive_type;return_statement;seh_except_clause;seh_finally_clause;seh_leave_statement;seh_try_statement;sized_type_specifier;sizeof_expression;statement;statement_identifier;storage_class_specifier;string_content;string_literal;struct_specifier;subscript_designator;subscript_expression;subscript_range_designator;switch_statement;system_lib_string;translation_unit;true;type_definition;type_descriptor;type_identifier;type_qualifier;type_specifier;unary_expression;union_specifier;update_expression;variadic_parameter;while_statement,,,,,_abstract_declarator;_declarator;_field_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignof_expression;comma_expression;comment;compound_statement;do_statement;escape_sequence;expression;expression_statement;extension_expression;field_designator;field_expression;gnu_asm_expression;gnu_asm_input_operand;gnu_asm_output_operand;goto_statement;init_declarator;initializer_pair;labeled_statement;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_def;preproc_defined;preproc_directive;preproc_else;preproc_params;seh_leave_statement;seh_try_statement;sizeof_expression;statement;update_expression
419c7914da0e9a0f46879a2918cb7df221d8f5df8baaccf17802e416181c0327,c,test/corpus/preprocessor.txt,e9fd5a95a26b7ff87c5e66408a152a33152e8755491dd11cddd531c30f3968fc,362,VALID_SOURCE,_abstract_declarator;_declarator;_field_declarator;_type_declarator;abstract_array_declarator;abstract_function_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignas_qualifier;alignof_expression;argument_list;array_declarator;assignment_expression;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_statement;binary_expression;bitfield_clause;break_statement;call_expression;case_statement;cast_expression;char_literal;character;comma_expression;comment;compound_literal_expression;compound_statement;concatenated_string;conditional_expression;continue_statement;declaration;declaration_list;do_statement;else_clause;enum_specifier;enumerator;enumerator_list;escape_sequence;expression;expression_statement;extension_expression;false;field_declaration;field_declaration_list;field_designator;field_expression;field_identifier;for_statement;function_declarator;function_definition;generic_expression;gnu_asm_clobber_list;gnu_asm_expression;gnu_asm_goto_list;gnu_asm_input_operand;gnu_asm_input_operand_list;gnu_asm_output_operand;gnu_asm_output_operand_list;gnu_asm_qualifier;goto_statement;identifier;if_statement;init_declarator;initializer_list;initializer_pair;labeled_statement;linkage_specification;macro_type_specifier;ms_based_modifier;ms_call_modifier;ms_declspec_modifier;ms_pointer_modifier;ms_restrict_modifier;ms_signed_ptr_modifier;ms_unaligned_ptr_modifier;ms_unsigned_ptr_modifier;null;number_literal;offsetof_expression;parameter_declaration;parameter_list;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_call;preproc_def;preproc_defined;preproc_directive;preproc_elif;preproc_elifdef;preproc_else;preproc_function_def;preproc_if;preproc_ifdef;preproc_include;preproc_params;primitive_type;return_statement;seh_except_clause;seh_finally_clause;seh_leave_statement;seh_try_statement;sized_type_specifier;sizeof_expression;statement;statement_identifier;storage_class_specifier;string_content;string_literal;struct_specifier;subscript_designator;subscript_expression;subscript_range_designator;switch_statement;system_lib_string;translation_unit;true;type_definition;type_descriptor;type_identifier;type_qualifier;type_specifier;unary_expression;union_specifier;update_expression;variadic_parameter;while_statement,,,,,_abstract_declarator;_declarator;_field_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignof_expression;comma_expression;comment;compound_statement;do_statement;escape_sequence;expression;expression_statement;extension_expression;field_designator;field_expression;gnu_asm_expression;gnu_asm_input_operand;gnu_asm_output_operand;goto_statement;init_declarator;initializer_pair;labeled_statement;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_def;preproc_defined;preproc_directive;preproc_else;preproc_params;seh_leave_statement;seh_try_statement;sizeof_expression;statement;update_expression
afba9becf304b7f5ea9a04893ca8b1d97c36a3e87767eb510c5c61e730cdae0b,c,test/corpus/preprocessor.txt,ff5b23c9dea88c5fa304c228754d8fc2b1433bfd17d2e818e5723929a5fc2dbf,100,VALID_SOURCE,_abstract_declarator;_declarator;_field_declarator;_type_declarator;abstract_array_declarator;abstract_function_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignas_qualifier;alignof_expression;argument_list;array_declarator;assignment_expression;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_statement;binary_expression;bitfield_clause;break_statement;call_expression;case_statement;cast_expression;char_literal;character;comma_expression;comment;compound_literal_expression;compound_statement;concatenated_string;conditional_expression;continue_statement;declaration;declaration_list;do_statement;else_clause;enum_specifier;enumerator;enumerator_list;escape_sequence;expression;expression_statement;extension_expression;false;field_declaration;field_declaration_list;field_designator;field_expression;field_identifier;for_statement;function_declarator;function_definition;generic_expression;gnu_asm_clobber_list;gnu_asm_expression;gnu_asm_goto_list;gnu_asm_input_operand;gnu_asm_input_operand_list;gnu_asm_output_operand;gnu_asm_output_operand_list;gnu_asm_qualifier;goto_statement;identifier;if_statement;init_declarator;initializer_list;initializer_pair;labeled_statement;linkage_specification;macro_type_specifier;ms_based_modifier;ms_call_modifier;ms_declspec_modifier;ms_pointer_modifier;ms_restrict_modifier;ms_signed_ptr_modifier;ms_unaligned_ptr_modifier;ms_unsigned_ptr_modifier;null;number_literal;offsetof_expression;parameter_declaration;parameter_list;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_call;preproc_def;preproc_defined;preproc_directive;preproc_elif;preproc_elifdef;preproc_else;preproc_function_def;preproc_if;preproc_ifdef;preproc_include;preproc_params;primitive_type;return_statement;seh_except_clause;seh_finally_clause;seh_leave_statement;seh_try_statement;sized_type_specifier;sizeof_expression;statement;statement_identifier;storage_class_specifier;string_content;string_literal;struct_specifier;subscript_designator;subscript_expression;subscript_range_designator;switch_statement;system_lib_string;translation_unit;true;type_definition;type_descriptor;type_identifier;type_qualifier;type_specifier;unary_expression;union_specifier;update_expression;variadic_parameter;while_statement,,,,,_abstract_declarator;_declarator;_field_declarator;abstract_parenthesized_declarator;abstract_pointer_declarator;alignof_expression;comma_expression;comment;compound_statement;do_statement;escape_sequence;expression;expression_statement;extension_expression;field_designator;field_expression;gnu_asm_expression;gnu_asm_input_operand;gnu_asm_output_operand;goto_statement;init_declarator;initializer_pair;labeled_statement;parenthesized_declarator;parenthesized_expression;pointer_declarator;pointer_expression;preproc_arg;preproc_def;preproc_defined;preproc_directive;preproc_else;preproc_params;seh_leave_statement;seh_try_statement;sizeof_expression;statement;update_expression
