case_id,source_language,source_path,source_hash,source_bytes,classification,parser_forms,semantic_features,relation_patterns,dependency_features,phase_features,preserved_source_forms
5ac4e3494be8f03dfe199b086f15ec2c097098790a82517494254cb4b2efa530,r,test/corpus/expressions-errors.txt,2a392336928d429262c85070f1eb882fc564b9553843f7c39142215144108c49,125,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
ab51093cbbba0f3b07d9d5283a67d8c17b00ef0df0653d56ce54faaf367bdd55,r,test/corpus/expressions-errors.txt,f69c7f1fed24627544dd9d26ebaa371e1baf8dec62bee5f7ce4d37a17c725d78,125,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
061cd8b119c60e2e23383fb6157d3ec4a65f3f73d75dd7e824ab450c101027a4,r,test/corpus/expressions-errors.txt,ded08ed7908ea9b14f3a24d30d8b844e8fb1b602a8e57c834dbd9c07bd03a41e,211,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
2483047e793fa67a8e5d815a510fadb9ec26783cb6edcfd50f1a91ce7f50d246,r,test/corpus/expressions-errors.txt,f8e73572c4d2ce55fbf9c36f7ef9a321aa8ba0ff7ba0f5945a7a4e18a1ebeab4,126,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
f2e42a8c27837bc43fcdba4832525a9182b252596b1f1464d0ffd22a720bc14f,r,test/corpus/expressions-errors.txt,167d013737a9f02b9210946786494427422ab29cc8369d109f82ace77f6ddb96,126,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
dc8b502a2b967edc132b8bfb035ab04f79abaec589f9ec8a6ab667a327ad9bf9,r,test/corpus/expressions-errors.txt,ff6e0c7975203f6bb9d11fcb459e5cfd89e8219e8a80233dbfa43265a1925747,144,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
995be36d1c65470f75d64b1b90ba620be3ef2c92336b8708b0e5e9d6d096dbcc,r,test/corpus/expressions-errors.txt,e31cf97c85643e4de5b9e858e450aa7f14048d0033a95a34c46da0c796560947,163,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
4d03704823d015116aaa74f6800c0641e1972fa6b855f4c6ed896b6f097a4203,r,test/corpus/expressions-errors.txt,34cc257349d2411bab3af2cfeb1daceef95a1b347070a44dccff63d844078af6,373,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
348cf3ea38d555ff3c6b61695e74f3599a216fc0bc1e37534c88f465e5b5c2e8,r,test/corpus/expressions-errors.txt,0a08e3508784590ffa95e75020c6136e1e66c042a438b82e811010da5ac4c064,272,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
4a28c90f3e947a9003b3d1bc1d5a4318e04f7c020732f714ee46ca03a44ebcf6,r,test/corpus/expressions-errors.txt,e60f157d83eac77d2b6c895b6380c8a679824527e9dd281fbffa56f66a17c04e,231,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
8f5c370b77525c97c68403e6f97555869bd2421c427825e2e01e12ca18976b93,r,test/corpus/expressions-errors.txt,a5b46a1bfa46647b55857938823ea125ca623763be481807e9526812502b2fe1,225,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,test/corpus/expressions.txt,72d870f7ddc0587e75b209d92f1165727c1b8573dde006a497eb2b38d78f977a,2434,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,test/corpus/expressions.txt,97bfa1aed24e12ea663f6caec2d0a60db5976fa128be542739c4cb4f715afcf2,571,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,test/corpus/expressions.txt,8de6702d796b3ab5196a59272997c1dc9e400b3857ba5d2c2df241c25957ee79,2514,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,test/corpus/expressions.txt,a01c76246f10558d3ecc70911b9341a10f3ebe25354ac93bfa0b905d97cadef8,317,VALID_SOURCE,argument;arguments;binary_operator;braced_expression;break;call;comma;comment;complex;dot_dot_i;dots;escape_sequence;extract_operator;false;float;for_statement;function_definition;identifier;if_statement;inf;integer;na;namespace_operator;nan;next;null;parameter;parameters;parenthesized_expression;program;repeat_statement;string;string_close;string_content;string_open;subset;subset2;true;unary_operator;while_statement,,,,,braced_expression;comma;comment;complex;dot_dot_i;dots;escape_sequence;inf;na;nan;next;parenthesized_expression
98b571f7791a0bd34727ff795069a032ea490f608a3b2885bfbe8dbda3509668,zig,outputs\site-packages-alltoall-current\generated\001453dc58bc8357\__init__.zig,2118eaa974be9471abd069ba051dec27361dd8dfba95e72610a575274cbef6f4,53,VALID_SOURCE,address_space;anonymous_struct_initializer;anyframe_type;arguments;array_type;asm_clobbers;asm_expression;asm_input;asm_input_item;asm_output;asm_output_item;assignment_expression;async_expression;await_expression;binary_expression;block;block_expression;block_label;boolean;break_expression;break_label;builtin_function;builtin_identifier;builtin_type;byte_alignment;call_expression;calling_convention;catch_expression;character;character_content;comment;comptime_declaration;comptime_expression;comptime_statement;comptime_type_expression;container_field;continue_expression;defer_statement;dereference_expression;else_clause;enum_declaration;errdefer_statement;error_set_declaration;error_type;error_union_type;escape_sequence;expression;expression_statement;field_expression;field_initializer;float;for_expression;for_statement;function_declaration;function_signature;identifier;if_expression;if_statement;if_type_expression;index_expression;initializer_list;integer;labeled_statement;labeled_type_expression;link_section;multiline_string;nosuspend_expression;nosuspend_statement;null_coercion_expression;nullable_type;opaque_declaration;parameter;parameters;parenthesized_expression;payload;pointer_type;primary_type_expression;range_expression;resume_expression;return_expression;slice_type;source_file;statement;string;string_content;struct_declaration;struct_initializer;suspend_statement;switch_case;switch_expression;test_declaration;try_expression;type_expression;unary_expression;union_declaration;using_namespace_declaration;variable_declaration;while_expression;while_statement,,,,,address_space;asm_clobbers;asm_expression;asm_input;asm_input_item;asm_output;asm_output_item;async_expression;await_expression;byte_alignment;catch_expression;comment;comptime_expression;comptime_statement;container_field;defer_statement;dereference_expression;errdefer_statement;escape_sequence;expression;expression_statement;field_expression;field_initializer;labeled_statement;link_section;nosuspend_expression;nosuspend_statement;parenthesized_expression;payload;resume_expression;statement;suspend_statement;try_expression
